Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2025-02-20 10:18:24.426 +0530,"Success",0:00:02,0,0,0,"20250220_101824.426/LogFile.txt","","",1
2025-02-20 10:18:44.407 +0530,"Success",0:00:01,0,0,0,"20250220_101844.407/LogFile.txt","","",1
