Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2025-02-26 11:11:21.412 +0530,"Success",0:00:00,0,0,0,"20250226_111121.412/LogFile.txt","","",1
2025-02-26 11:12:06.956 +0530,"Success",0:00:00,0,0,0,"20250226_111206.956/LogFile.txt","","",1
